,Instrument,ESG Score,Date
576,WIHL.ST,39.8755207850092,2023-12-31
577,WISEa.L,38.9108530155997,2023-03-31
578,WLSNc.AS,62.999087340428,2023-12-31
579,WPP.L,78.4446804027675,2023-12-31
580,WRT1V.HE,74.5619963533923,2023-12-31
581,WTB.L,74.1167083304246,2023-03-02
582,YAR.OL,80.8567909472029,2023-12-31
583,ZALG.DE,73.7277837108896,2023-12-31
584,ZEG.L,11.3105762670759,2023-12-31
585,ZELA.CO,69.355386163688,2023-12-31
586,ZURN.S,85.8991074184361,2023-12-31
